line,direction,stop_number,distance,ulica_id,bus_stop_group,typ,bus_stop_platform
L23,TO-PAN,10,4132,0163,3983,2,02
L23,TO-PAN,11,4405,0163,3984,2,02
L23,TO-PAN,12,4705,1553,3986,2,02
L23,TO-PAN,13,5040,1453,3436,2,52
L23,TO-PAN,14,6060,0931,3730,2,01
L23,TO-PAN,15,6792,0821,3747,2,01
L23,TO-PAN,16,7117,0821,3702,2,02
L23,TO-PAN,17,7684,2122,3730,2,03
L23,TO-PAN,18,8018,2122,3737,2,02
L23,TO-PAN,19,8593,2122,3736,2,02
L23,TO-PAN,20,9244,2122,3735,2,02
L23,TO-PAN,21,10159,2050,3175,2,02
L23,TO-PAN,22,10582,0517,3449,2,02
L23,TO-PAN,23,10869,0517,3176,4,02
L23,TO-PAN,24,11129,0517,3177,7,71
L23,TO-PIA,1,0,0517,3177,7,71
L23,TO-PIA,2,280,0517,3176,5,01
L23,TO-PIA,3,500,0517,3449,2,01
L23,TO-PIA,4,810,2050,3175,2,01
L23,TO-PIA,5,1260,2122,3734,2,01
L23,TO-PIA,6,1955,2122,3735,2,01
L23,TO-PIA,7,2582,2122,3736,2,01
L23,TO-PIA,8,3020,2122,3737,2,01
L23,TO-PIA,9,3433,1840,3730,2,02
L23,TO-PIA,10,4273,0821,3747,2,81
L23,TO-PIA,11,4598,0821,3702,2,82
L23,TO-PIA,12,5327,0931,3729,2,02
L23,TO-PIA,13,6051,1453,3436,2,51
L23,TO-PIA,14,6383,1553,3986,2,01
L23,TO-PIA,15,6722,0163,3984,2,01
L23,TO-PIA,16,7002,0163,3983,2,01
L23,TO-PIA,17,7488,2041,3951,2,51
L23,TO-PIA,18,8518,0518,3169,1,06
L23,TO-PIA,19,9091,0518,3370,2,01
L23,TO-PIA,20,9467,1944,3322,2,02
L23,TO-PIA,21,9817,1944,3320,2,02
L23,TO-PIA,22,10058,1944,3431,2,02
L23,TO-PIA,23,10318,2614,3701,4,01
L23,TO-PIA,24,10388,2614,3701,7,71
L24,TO-PIZ,1,0,0143,3485,3,51
L24,TO-PIZ,2,530,0328,3862,2,01
L24,TO-PIZ,3,860,0328,3863,2,01
L24,TO-PIZ,4,1491,0328,3865,2,01
L24,TO-PIZ,5,2386,0517,3178,2,01
L24,TO-PIZ,6,2626,0517,3101,2,01
L24,TO-PIZ,7,3086,0517,3177,2,01
L24,TO-PIZ,8,3567,0517,3176,2,01
L24,TO-PIZ,9,3787,0517,3449,2,01
L24,TO-PIZ,10,4097,2050,3175,2,01
L24,TO-PIZ,11,5253,0330,3174,2,01
L24,TO-PIZ,12,6128,0330,3164,2,01
L24,TO-PIZ,13,6398,0330,3164,2,03
L24,TO-PIZ,14,6668,2614,3701,4,01
L24,TO-PIZ,15,6738,2614,3701,7,71
L24,TO-WIE,1,0,2614,3701,7,71
L24,TO-WIE,2,148,3522,3167,5,03
L24,TO-WIE,3,753,1801,3163,1,01
L24,TO-WIE,4,1364,0330,3164,2,02
L24,TO-WIE,5,2438,0330,3174,2,02
L24,TO-WIE,6,3426,2050,3175,2,02
L24,TO-WIE,7,3849,0517,3449,2,02
L24,TO-WIE,8,4136,0517,3176,2,02
L24,TO-WIE,9,4439,0517,3177,2,02
L24,TO-WIE,10,5082,0517,3101,2,02
L24,TO-WIE,11,5332,0517,3178,2,02
L24,TO-WIE,12,6140,0328,3865,2,02
L24,TO-WIE,13,6847,0328,3863,2,02
L24,TO-WIE,14,7847,0143,3485,3,51
L25,TO-PIA,1,0,1540,3368,5,02
L25,TO-PIA,2,640,1994,3474,2,02
L25,TO-PIA,3,1609,1994,3765,2,02
L25,TO-PIA,4,2228,1937,3764,2,01
L25,TO-PIA,5,3584,2052,3763,2,01
L25,TO-PIA,6,4953,3522,3762,2,01
L25,TO-PIA,7,6738,2059,3745,2,81
L25,TO-PIA,8,7383,2059,3746,2,81
L25,TO-PIA,9,8135,2059,3745,2,82
L25,TO-PIA,10,10285,1527,3744,2,02
L25,TO-PIA,11,11358,1527,3743,2,02
L25,TO-PIA,12,12673,1527,3742,2,02
L25,TO-PIA,13,13036,1527,3786,2,01
L25,TO-PIA,14,15213,1210,3741,2,02
L25,TO-PIA,15,16003,1210,3740,2,02
L25,TO-PIA,16,17424,1210,3739,2,02
L25,TO-PIA,17,19621,0931,3738,2,02
L25,TO-PIA,18,21281,0931,3729,2,02
L25,TO-PIA,19,22005,1453,3436,2,51
L25,TO-PIA,20,22337,1553,3986,2,01
L25,TO-PIA,21,22676,0163,3984,2,01
L25,TO-PIA,22,22956,0163,3983,2,01
L25,TO-PIA,23,23442,2041,3951,2,51
L25,TO-PIA,24,24472,0518,3169,1,06
L25,TO-PIA,25,25045,0518,3370,2,01
L25,TO-PIA,26,25421,1944,3322,2,02
L25,TO-PIA,27,25771,1944,3320,2,02
L25,TO-PIA,28,26012,1944,3431,2,02
L25,TO-PIA,29,26272,2614,3701,4,01
L25,TO-PIA,30,26342,2614,3701,7,71
L25,TO-SOB,1,0,2614,3701,7,71
L25,TO-SOB,2,148,3522,3167,5,03
L25,TO-SOB,3,753,1801,3163,1,01
L25,TO-SOB,4,1121,1944,3431,2,01
L25,TO-SOB,5,1388,1944,3320,2,01
L25,TO-SOB,6,1888,0518,3321,2,01
L25,TO-SOB,7,2643,0518,3169,1,03
L25,TO-SOB,8,2927,2031,3169,2,02
L25,TO-SOB,9,3704,2041,3951,2,53
L25,TO-SOB,10,4132,0163,3983,2,02
L25,TO-SOB,11,4405,0163,3984,2,02
L25,TO-SOB,12,4705,1553,3986,2,02
L25,TO-SOB,13,5040,1453,3436,2,52
L25,TO-SOB,14,6060,0931,3730,2,01
L25,TO-SOB,15,7323,0931,3738,2,01
L25,TO-SOB,16,9474,1210,3739,2,01
L25,TO-SOB,17,10993,1210,3740,2,01
L25,TO-SOB,18,11773,1210,3741,2,01
L25,TO-SOB,19,13916,1527,3786,2,02
L25,TO-SOB,20,14377,1527,3742,2,01
L25,TO-SOB,21,15691,1527,3743,2,01
L25,TO-SOB,22,16755,1527,3744,2,01
L25,TO-SOB,23,18883,2059,3745,2,01
L25,TO-SOB,24,19528,2059,3746,2,01
L25,TO-SOB,25,20280,2059,3745,2,02
L25,TO-SOB,26,22068,3522,3762,2,02
L25,TO-SOB,27,23457,2052,3763,2,02
L25,TO-SOB,28,24827,1937,3764,2,02
L25,TO-SOB,29,25431,1994,3765,2,01
L25,TO-SOB,30,26582,1994,3474,2,01
L25,TO-SOB,31,26990,1757,3368,4,01
L25,TO-SOB,32,27380,1540,3368,5,02
L25,TX-SOB,1,0,2614,3701,7,71
L25,TX-SOB,2,148,3522,3167,5,03
L25,TX-SOB,3,753,1801,3163,1,01
L25,TX-SOB,4,1121,1944,3431,2,01
L25,TX-SOB,5,1388,1944,3320,2,01
L25,TX-SOB,6,1888,0518,3321,2,01
L25,TX-SOB,7,2643,0518,3169,1,03
L25,TX-SOB,8,2927,2031,3169,2,02
L25,TX-SOB,9,3704,2041,3951,2,53
L25,TX-SOB,10,4132,0163,3983,2,02
L25,TX-SOB,11,4405,0163,3984,2,02
L25,TX-SOB,12,4705,1553,3986,2,02
L25,TX-SOB,13,5040,1453,3436,2,52
L25,TX-SOB,14,6060,0931,3730,2,01
L25,TX-SOB,15,7323,0931,3738,2,01
L25,TX-SOB,16,9474,1210,3739,2,01
L25,TX-SOB,17,10993,1210,3740,2,01
L25,TX-SOB,18,11773,1210,3741,2,01
L25,TX-SOB,19,13916,1527,3786,2,02
L25,TX-SOB,20,14377,1527,3742,2,01
L25,TX-SOB,21,15691,1527,3743,2,01
L25,TX-SOB,22,16755,1527,3744,2,01
L25,TX-SOB,23,18883,2059,3745,2,01
L25,TX-SOB,24,19528,2059,3746,2,01
L25,TX-SOB,25,20280,2059,3745,2,02
L25,TX-SOB,26,22068,3522,3762,2,02
L25,TX-SOB,27,23457,2052,3763,2,02
L25,TX-SOB,28,24827,1937,3764,2,02
L25,TX-SOB,29,25431,1994,3765,2,01
L25,TX-SOB,30,26582,1994,3474,2,01
L25,TX-SOB,31,26990,1757,3368,4,01
L26,TO-TUR,1,0,1213,1345,3,01
L26,TO-TUR,2,118,1735,1345,2,02
L26,TO-TUR,3,548,1311,1851,1,01
L26,TO-TUR,4,1179,2567,1852,2,02
L26,TO-TUR,5,1485,2567,1778,2,02
L26,TO-TUR,6,1963,2567,1940,2,02
L26,TO-TUR,7,2439,2085,1491,2,02
L26,TO-TUR,8,3230,2085,1487,2,02
L26,TO-TUR,9,4357,2627,1488,2,02
L26,TO-TUR,10,5308,1966,1712,2,02
L26,TO-TUR,11,6998,1635,1713,2,02
L26,TO-TUR,12,7478,2842,1705,2,02
L26,TO-TUR,13,7980,1944,1714,2,02
L26,TO-TUR,14,8413,1743,1958,2,02
L26,TO-TUR,15,8918,2577,1490,1,01
L26,TO-TUR,16,9992,1782,1677,2,01
L26,TO-TUR,17,10901,0253,1703,2,02
L26,TO-TUR,18,11369,0517,1596,2,01
L26,TO-TUR,19,11777,1617,1595,2,51
L26,TO-TUR,20,12367,1637,1594,2,01
L26,TO-TUR,21,12881,1637,1593,2,01
L26,TO-TUR,22,13415,1637,1591,2,01
L26,TO-TUR,23,13843,1869,1707,2,01
L26,TO-TUR,24,14379,1869,1731,2,01
L26,TO-TUR,25,14774,0540,1732,3,01
L26,TO-ZJP,1,0,0540,1732,3,01
L26,TO-ZJP,2,727,1869,1731,2,02
L26,TO-ZJP,3,1263,1637,1707,2,04
L26,TO-ZJP,4,1740,1637,1592,2,02
L26,TO-ZJP,5,2011,1637,1593,2,02
L26,TO-ZJP,6,2808,1623,1594,2,52
L26,TO-ZJP,7,3190,1617,1595,2,52
L26,TO-ZJP,8,3701,0517,1596,2,02
L26,TO-ZJP,9,4413,0253,1715,2,01
L26,TO-ZJP,10,5174,1782,1677,2,02
L26,TO-ZJP,11,6101,2577,1490,1,02
L26,TO-ZJP,12,6565,1743,1958,2,01
L26,TO-ZJP,13,7087,1894,1714,2,01
L26,TO-ZJP,14,7553,2842,1705,2,01
L26,TO-ZJP,15,7994,2627,1713,2,01
L26,TO-ZJP,16,9224,1966,1712,2,01
L26,TO-ZJP,17,10374,2627,1488,2,01
L26,TO-ZJP,18,11700,2085,1487,2,01
L26,TO-ZJP,19,12407,2085,1491,2,01
L26,TO-ZJP,20,12800,2567,1940,2,01
L26,TO-ZJP,21,13311,2567,1778,2,01
L26,TO-ZJP,22,13678,1311,1852,2,01
L26,TO-ZJP,23,14079,1311,1851,1,02
L26,TO-ZJP,24,14322,1213,1345,3,01
L26,TX-PKB,1,0,1213,1345,3,01
L26,TX-PKB,2,118,1735,1345,2,02
L26,TX-PKB,3,548,1311,1851,1,01
L26,TX-PKB,4,1179,2567,1852,2,02
L26,TX-PKB,5,1485,2567,1778,2,02
L26,TX-PKB,6,1963,2567,1940,2,02
L26,TX-PKB,7,2439,2085,1491,2,02
L26,TX-PKB,8,3230,2085,1487,2,02
L26,TX-PKB,9,4357,2627,1488,2,02
L26,TX-PKB,10,5308,1966,1712,2,02
L26,TX-PKB,11,6998,1635,1713,2,02
L26,TX-PKB,12,7478,2842,1705,2,02
L26,TX-PKB,13,7980,1944,1714,2,02
L26,TX-PKB,14,8779,2577,1490,3,02
L26,TX-ZJP,1,0,2577,1490,3,02
L26,TX-ZJP,2,464,1743,1958,2,01
L26,TX-ZJP,3,986,1894,1714,2,01
L26,TX-ZJP,4,1452,2842,1705,2,01
L26,TX-ZJP,5,1893,2627,1713,2,01
L26,TX-ZJP,6,3123,1966,1712,2,01
L26,TX-ZJP,7,4273,2627,1488,2,01
L26,TX-ZJP,8,5599,2085,1487,2,01
L26,TX-ZJP,9,6306,2085,1491,2,01
L26,TX-ZJP,10,6699,2567,1940,2,01
L26,TX-ZJP,11,7210,2567,1778,2,01
L26,TX-ZJP,12,7577,1311,1852,2,01
L26,TX-ZJP,13,7978,1311,1851,1,02
L26,TX-ZJP,14,8221,1213,1345,3,01
L27,TP-NAS,1,0,1213,1345,3,01
L27,TP-NAS,2,371,1213,1344,1,01
L27,TP-NAS,3,635,1213,1860,1,02
L27,TP-NAS,4,922,2083,1974,1,02
L27,TP-NAS,5,1508,1869,1973,2,02
L27,TP-NAS,6,2149,2004,1972,1,02
L27,TP-NAS,7,2715,1799,1971,2,02
L27,TP-NAS,8,3014,1799,1970,2,02
L27,TP-NAS,9,3398,1799,1969,2,02
L27,TP-NAS,10,4416,1869,1735,2,02
L27,TP-NAS,11,5095,1869,1731,2,02
L27,TP-NAS,12,6349,1635,1707,2,02
L27,TP-NAS,13,6965,1635,1711,2,02
L27,TP-NAS,14,7685,1635,1713,2,02
L27,TP-NAS,15,8165,2842,1705,2,02
L27,TP-NAS,16,8872,2842,1959,2,02
L27,TP-NAS,17,9145,2842,1710,2,02
L27,TP-NAS,18,9583,2577,1588,2,02
L27,TP-NAS,19,10218,0846,1700,1,02
L27,TP-NAS,20,10708,0130,1706,2,01
L27,TP-NAS,21,11468,0541,1587,2,01
L27,TP-NAS,22,11834,1990,1717,2,01
L27,TP-NAS,23,12397,1980,1734,2,01
L27,TP-NAS,24,12996,1967,1709,2,01
L27,TP-NAS,25,14123,0231,1708,2,01
L27,TP-NAS,26,15127,0231,1733,2,01
L27,TP-NAS,27,15521,2094,1779,2,01
L27,TP-NAS,28,16087,2059,1702,1,01
L27,TP-NAS,29,16277,1952,1998,3,01
L27,TP-ZJP,1,0,1952,1998,3,01
L27,TP-ZJP,2,916,0231,1733,2,02
L27,TP-ZJP,3,2038,1967,1708,2,02
L27,TP-ZJP,4,3089,1967,1709,2,02
L27,TP-ZJP,5,3637,1980,1734,2,02
L27,TP-ZJP,6,4393,1980,1704,2,02
L27,TP-ZJP,7,4828,2842,1710,2,02
L27,TP-ZJP,8,5266,2577,1588,2,02
L27,TP-ZJP,9,5901,0846,1700,1,02
L27,TP-ZJP,10,6391,0130,1706,2,01
L27,TP-ZJP,11,7035,2842,1710,2,01
L27,TP-ZJP,12,7455,2842,1959,2,01
L27,TP-ZJP,13,8111,2842,1705,2,01
L27,TP-ZJP,14,8485,1635,1713,2,02
L27,TP-ZJP,15,8965,1635,1711,2,01
L27,TP-ZJP,16,9488,1635,1707,2,03
L27,TP-ZJP,17,10948,1869,1731,2,01
L27,TP-ZJP,18,11630,0903,1735,2,01
L27,TP-ZJP,19,12230,1799,1530,2,01
L27,TP-ZJP,20,12572,1799,1969,2,01
L27,TP-ZJP,21,12964,1799,1970,2,01
L27,TP-ZJP,22,13204,1799,1971,2,01
L27,TP-ZJP,23,13623,2004,1982,2,01
L27,TP-ZJP,24,13929,1420,1972,1,01
L27,TP-ZJP,25,14501,1869,1973,2,01
L27,TP-ZJP,26,15114,2083,1974,1,01
L27,TP-ZJP,27,15503,1213,1860,1,01
L27,TP-ZJP,28,15817,1213,1344,1,02
L27,TP-ZJP,29,16240,1213,1345,3,01
L27,TX-KOS,1,0,1213,1345,3,01
L27,TX-KOS,2,371,1213,1344,1,01
L27,TX-KOS,3,635,1213,1860,1,02
L27,TX-KOS,4,922,2083,1974,1,02
L27,TX-KOS,5,1508,1869,1973,2,02
L27,TX-KOS,6,2149,2004,1972,1,02
L27,TX-KOS,7,2715,1799,1971,2,02
L27,TX-KOS,8,3014,1799,1970,2,02
L27,TX-KOS,9,3398,1799,1969,2,02
L27,TX-KOS,10,4416,1869,1735,2,02
L27,TX-KOS,11,5095,1869,1731,2,02
L27,TX-KOS,12,6349,1635,1707,2,02
L27,TX-KOS,13,6965,1635,1711,2,02
L27,TX-KOS,14,7685,1635,1713,3,02
L27,TX-NAS,1,0,1213,1345,3,01
L27,TX-NAS,2,371,1213,1344,1,01
L27,TX-NAS,3,635,1213,1860,1,02
L27,TX-NAS,4,922,2083,1974,1,02
L27,TX-NAS,5,1508,1869,1973,2,02
L27,TX-NAS,6,2149,2004,1972,1,02
L27,TX-NAS,7,2715,1799,1971,2,02
L27,TX-NAS,8,3014,1799,1970,2,02
L27,TX-NAS,9,3398,1799,1969,2,02
L27,TX-NAS,10,4416,1869,1735,2,02
L27,TX-NAS,11,5095,1869,1731,2,02
L27,TX-NAS,12,6349,1635,1707,2,02
L27,TX-NAS,13,6965,1635,1711,2,02
L27,TX-NAS,14,7685,1635,1713,2,02
L27,TX-NAS,15,8165,2842,1705,2,02
L27,TX-NAS,16,8872,2842,1959,2,02
L27,TX-NAS,17,9145,2842,1710,2,02
L27,TX-NAS,18,9583,2577,1588,2,02
L27,TX-NAS,19,10218,0846,1700,1,02
L27,TX-NAS,20,10708,0130,1706,2,01
L27,TX-NAS,21,11468,0541,1587,2,01
L27,TX-NAS,22,11834,1990,1717,2,01
L27,TX-NAS,23,12397,1980,1734,2,01
L27,TX-NAS,24,12996,1967,1709,2,01
L27,TX-NAS,25,14123,0231,1708,2,01
L27,TX-NAS,26,15127,0231,1733,2,01
L27,TX-NAS,27,15521,2094,1779,2,01
L27,TX-NAS,28,16087,2059,1702,1,01
L27,TX-NAS,29,16277,1952,1998,3,01
L27,TX-ZJP,1,0,1635,1713,3,02
L27,TX-ZJP,2,480,1635,1711,2,01
L27,TX-ZJP,3,1003,1635,1707,2,03
L27,TX-ZJP,4,2463,1869,1731,2,01
L27,TX-ZJP,5,3145,0903,1735,2,01
L27,TX-ZJP,6,3745,1799,1530,2,01
L27,TX-ZJP,7,4087,1799,1969,2,01
L27,TX-ZJP,8,4479,1799,1970,2,01
L27,TX-ZJP,9,4719,1799,1971,2,01
L27,TX-ZJP,10,5138,2004,1982,2,01
L27,TX-ZJP,11,5444,1420,1972,1,01
L27,TX-ZJP,12,6016,1869,1973,2,01
L27,TX-ZJP,13,6629,2083,1974,1,01
L27,TX-ZJP,14,7018,1213,1860,1,01
L27,TX-ZJP,15,7332,1213,1344,1,02
L27,TX-ZJP,16,7755,1213,1345,3,01
L28,TP-BAN,1,0,1539,3188,3,03
L28,TP-BAN,2,1099,1539,3192,2,01
L28,TP-BAN,3,1529,1539,3186,2,01
L28,TP-BAN,4,2840,0115,3185,2,01
L28,TP-BAN,5,3158,1757,3184,2,01
L28,TP-BAN,6,3628,1757,3183,2,01
L28,TP-BAN,7,4258,1757,3181,2,01
L28,TP-BAN,8,4617,2561,3882,2,02
L28,TP-BAN,9,5001,2561,3881,2,02
L28,TP-BAN,10,5443,2561,3963,2,02
L28,TP-BAN,11,7276,2561,3880,2,04
L28,TP-BAN,12,8331,2561,3768,2,02
L28,TP-BAN,13,9729,3522,3767,2,02
L28,TP-BAN,14,11178,1801,3769,3,02
L28,TP-BAN-G,1,0,1539,3188,3,03
L28,TP-BAN-G,2,1099,1539,3192,2,01
L28,TP-BAN-G,3,1529,1539,3186,2,01
L28,TP-BAN-G,4,2840,0115,3185,2,01
L28,TP-BAN-G,5,3158,1757,3184,2,01
L28,TP-BAN-G,6,3628,1757,3183,2,01
L28,TP-BAN-G,7,4258,1757,3181,2,01
L28,TP-BAN-G,8,4915,0834,3961,2,01
L28,TP-BAN-G,9,5405,1751,3970,2,01
L28,TP-BAN-G,10,5885,1883,3962,2,01
L28,TP-BAN-G,11,6587,2561,3881,2,02
L28,TP-BAN-G,12,7029,2561,3963,2,02
L28,TP-BAN-G,13,8862,2561,3880,2,04
L28,TP-BAN-G,14,9917,2561,3768,2,02
L28,TP-BAN-G,15,11315,3522,3767,2,02
L28,TP-BAN-G,16,12764,1801,3769,3,02
L28,TP-KLA,1,0,1801,3769,3,01
L28,TP-KLA,2,1416,3522,3767,2,01
L28,TP-KLA,3,2816,2561,3768,2,01
L28,TP-KLA,4,3976,2561,3880,2,01
L28,TP-KLA,5,5596,2561,3963,2,01
L28,TP-KLA,6,6086,2561,3881,2,01
L28,TP-KLA,7,6465,2561,3882,2,01
L28,TP-KLA,8,6786,1757,3181,2,02
L28,TP-KLA,9,7316,1757,3183,2,02
L28,TP-KLA,10,7906,1757,3184,2,02
L28,TP-KLA,11,8836,2526,3193,2,02
L28,TP-KLA,12,9641,1539,3188,3,03
L28,TP-KLA-G,1,0,1801,3769,3,01
L28,TP-KLA-G,2,1416,3522,3767,2,01
L28,TP-KLA-G,3,2816,2561,3768,2,01
L28,TP-KLA-G,4,3976,2561,3880,2,01
L28,TP-KLA-G,5,5596,2561,3963,2,01
L28,TP-KLA-G,6,6086,2561,3881,2,01
L28,TP-KLA-G,7,6465,2561,3882,2,01
L28,TP-KLA-G,8,7106,0834,3961,2,01
L28,TP-KLA-G,9,7596,1751,3970,2,01
L28,TP-KLA-G,10,8076,1883,3962,2,01
L28,TP-KLA-G,11,8680,2561,3882,2,81
L28,TP-KLA-G,12,9001,1757,3181,2,02
L28,TP-KLA-G,13,9531,1757,3183,2,02
L28,TP-KLA-G,14,10121,1757,3184,2,02
L28,TP-KLA-G,15,11051,2526,3193,2,02
L28,TP-KLA-G,16,11856,1539,3188,3,03
L28,TX-BAN-G,1,0,1539,3188,3,03
L28,TX-BAN-G,2,1099,1539,3192,2,01
L28,TX-BAN-G,3,1529,1539,3186,2,01
L28,TX-BAN-G,4,2840,0115,3185,2,01
L28,TX-BAN-G,5,3158,1757,3184,2,01
L28,TX-BAN-G,6,3628,1757,3183,2,01
L28,TX-BAN-G,7,4258,1757,3181,2,01
L28,TX-BAN-G,8,4915,0834,3961,2,01
L28,TX-BAN-G,9,5405,1751,3970,2,01
L28,TX-BAN-G,10,5885,1883,3962,2,01
L28,TX-BAN-G,11,6587,2561,3881,2,02
L28,TX-BAN-G,12,7029,2561,3963,2,02
L28,TX-BAN-G,13,8862,2561,3880,2,04
L28,TX-BAN-G,14,9917,2561,3768,2,02
L28,TX-BAN-G,15,11315,3522,3767,2,02
L28,TX-BAN-G,16,12764,1801,3769,3,02
L28,TX-PRO,1,0,1801,3769,3,02
L28,TX-PRO,2,378,1801,3769,3,01
L29,TP-KAM,1,0,2526,6166,3,02
L29,TP-KAM,2,1034,2112,6824,2,01
L29,TP-KAM,3,2007,0337,6823,2,01
L29,TP-KAM,4,3257,0337,6825,2,01
L29,TP-KAM,5,4250,0337,6822,2,01
L29,TP-KAM,6,4845,0337,6821,2,01
L29,TP-KAM,7,6007,0337,6820,2,01
L29,TP-KAM,8,7060,0337,6819,2,01
L29,TP-KAM,9,8715,1633,6817,3,01
L29,TP-LES,1,0,1633,6817,3,01
L29,TP-LES,2,146,0337,6818,2,02
L29,TP-LES,3,1798,0337,6819,2,02
L29,TP-LES,4,2906,0337,6820,2,02
L29,TP-LES,5,4044,0337,6821,2,02
L29,TP-LES,6,4651,0337,6822,2,02
L29,TP-LES,7,5568,0337,6825,2,02
L29,TP-LES,8,6848,0337,6823,2,02
L29,TP-LES,9,7713,2112,6824,2,02
L29,TP-LES,10,8705,2526,6166,3,02
L30,TP-CLA,1,0,1540,3368,5,02
L30,TP-CLA,2,1172,2521,3772,2,01
L30,TP-CLA,3,2610,2526,3490,2,01
L30,TP-CLA,4,3225,2976,3773,2,01
L30,TP-CLA,5,3930,2561,3774,2,01
L30,TP-CLA,6,4800,1865,3775,2,01
L30,TP-CLA,7,5992,3621,3776,2,01
L30,TP-CLA,8,7262,3522,3777,2,01
L30,TP-CLA,9,8765,3522,3778,2,01
L30,TP-CLA,10,9553,3522,3779,2,01
L30,TP-CLA,11,10372,3522,3780,2,01
L30,TP-CLA,12,10842,3522,3781,2,02
L30,TP-CLA,13,11457,3522,3968,2,02
L30,TP-CLA,14,12473,0801,3966,2,01
L30,TP-CLA,15,13096,0801,3965,2,01
L30,TP-CLA,16,14415,2052,3785,2,01
L30,TP-CLA,17,15545,1734,3782,2,01
L30,TP-CLA,18,16373,2059,3746,2,01
L30,TP-CLA,19,18081,0143,3959,2,01
L30,TP-CLA,20,18865,0522,3760,2,01
L30,TP-CLA,21,19674,1110,3759,2,01
L30,TP-CLA,22,20961,0821,3783,2,01
L30,TP-CLA,23,21861,0821,3971,2,01
L30,TP-CLA,24,23929,3522,3784,3,01
L30,TP-CLA-C,1,0,1540,3368,5,02
L30,TP-CLA-C,2,640,1994,3474,2,02
L30,TP-CLA-C,3,1609,1994,3765,2,02
L30,TP-CLA-C,4,4767,2521,3772,2,01
L30,TP-CLA-C,5,6205,2526,3490,2,01
L30,TP-CLA-C,6,6820,2976,3773,2,01
L30,TP-CLA-C,7,7525,2561,3774,2,01
L30,TP-CLA-C,8,8395,1865,3775,2,01
L30,TP-CLA-C,9,9587,3621,3776,2,01
L30,TP-CLA-C,10,10857,3522,3777,2,01
L30,TP-CLA-C,11,12360,3522,3778,2,01
L30,TP-CLA-C,12,13148,3522,3779,2,01
L30,TP-CLA-C,13,13967,3522,3780,2,01
L30,TP-CLA-C,14,14437,3522,3781,2,02
L30,TP-CLA-C,15,15052,3522,3968,2,02
L30,TP-CLA-C,16,16068,0801,3966,2,01
L30,TP-CLA-C,17,16691,0801,3965,2,01
L30,TP-CLA-C,18,18010,2052,3785,2,01
L30,TP-CLA-C,19,19140,1734,3782,2,01
L30,TP-CLA-C,20,19968,2059,3746,2,01
L30,TP-CLA-C,21,21676,0143,3959,2,01
L30,TP-CLA-C,22,22460,0522,3760,2,01
L30,TP-CLA-C,23,23269,1110,3759,2,01
L30,TP-CLA-C,24,24556,0821,3783,2,01
L30,TP-CLA-C,25,25456,0821,3971,2,01
L30,TP-CLA-C,26,27524,3522,3784,3,01
L30,TP-GOK,1,0,3522,3784,3,01
L30,TP-GOK,2,1944,0821,3971,2,02
L30,TP-GOK,3,2863,0821,3783,2,02
L30,TP-GOK,4,4178,1110,3759,2,02
L30,TP-GOK,5,5003,0522,3760,2,02
L30,TP-GOK,6,5741,0143,3959,2,02
L30,TP-GOK,7,6235,0522,3761,2,02
L30,TP-GOK,8,7488,2059,3746,2,01
L30,TP-GOK,9,8251,1734,3782,2,02
L30,TP-GOK,10,9279,2052,3785,2,02
L30,TP-GOK,11,9468,0801,3785,2,04
L30,TP-GOK,12,10788,0801,3965,2,02
L30,TP-GOK,13,11422,3522,3966,2,02
L30,TP-GOK,14,12211,3522,3968,2,01
L30,TP-GOK,15,12823,3522,3781,2,01
L30,TP-GOK,16,13387,3522,3780,2,02
L30,TP-GOK,17,14152,3522,3779,2,02
L30,TP-GOK,18,14990,3522,3778,2,02
L30,TP-GOK,19,16541,3522,3777,2,02
L30,TP-GOK,20,17737,3621,3776,2,02
L30,TP-GOK,21,18937,1865,3775,2,02
L30,TP-GOK,22,19865,2561,3774,2,02
L30,TP-GOK,23,20539,2976,3773,2,02
L30,TP-GOK,24,22242,2521,3772,2,02
L30,TP-GOK,25,23754,1757,3368,4,01
L30,TP-GOK,26,24144,1540,3368,5,02
L30,TP-GOK-C,1,0,3522,3784,3,01
L30,TP-GOK-C,2,1944,0821,3971,2,02
L30,TP-GOK-C,3,2863,0821,3783,2,02
L30,TP-GOK-C,4,4178,1110,3759,2,02
L30,TP-GOK-C,5,5003,0522,3760,2,02
L30,TP-GOK-C,6,5741,0143,3959,2,02
L30,TP-GOK-C,7,6235,0522,3761,2,02
L30,TP-GOK-C,8,7488,2059,3746,2,01
L30,TP-GOK-C,9,8251,1734,3782,2,02
L30,TP-GOK-C,10,9279,2052,3785,2,02
L30,TP-GOK-C,11,9468,0801,3785,2,04
L30,TP-GOK-C,12,10788,0801,3965,2,02
L30,TP-GOK-C,13,11422,3522,3966,2,02
L30,TP-GOK-C,14,12211,3522,3968,2,01
L30,TP-GOK-C,15,12823,3522,3781,2,01
L30,TP-GOK-C,16,13387,3522,3780,2,02
L30,TP-GOK-C,17,14152,3522,3779,2,02
L30,TP-GOK-C,18,14990,3522,3778,2,02
L30,TP-GOK-C,19,16541,3522,3777,2,02
L30,TP-GOK-C,20,17737,3621,3776,2,02
L30,TP-GOK-C,21,18937,1865,3775,2,02
L30,TP-GOK-C,22,19865,2561,3774,2,02
L30,TP-GOK-C,23,20539,2976,3773,2,02
